transaction_id,timestamp,customer_id,customer_segment,transaction_type,amount_ghs,currency,provider,channel,region,merchant_or_agent_id,recipient_id,device_id,status,failure_or_reversal_reason,balance_before_ghs,balance_after_ghs,customer_tenure_days,velocity_1h,device_changes_24h,failed_attempts_24h,risk_score
TXN000129,2026-08-18 19:30:00,CUST0117,Consumer,P2P Transfer,67.82,GHS,KasaPay,POS,Greater Accra,,RCP0251,DEV0040,SUCCESS,,1102.78,1034.96,177,1,2,2,61.8
TXN000130,2026-08-20 16:13:00,CUST0039,Consumer,Merchant Payment,32.12,GHS,ApexMoney,API,Greater Accra,MER017,RCP0194,DEV0134,SUCCESS,,336.54,304.42,169,2,0,0,35.0
TXN000131,2026-08-18 12:38:00,CUST0172,Microbusiness,Merchant Payment,131.65,GHS,ApexMoney,USSD,Greater Accra,MER041,RCP0128,DEV0442,SUCCESS,,663.61,531.96,564,5,1,2,93.1
TXN000132,2026-08-18 03:51:00,CUST0270,Consumer,Bank Transfer,137.16,GHS,SwiftCash,Web,Ashanti,,RCP0080,DEV0398,FAILED,Invalid PIN,147.96,147.96,1976,5,1,3,90.6
TXN000133,2026-08-03 19:22:00,CUST0028,Consumer,Cash-In,174.15,GHS,SwiftCash,Mobile App,Greater Accra,MER029,RCP0148,DEV0422,SUCCESS,,543.83,717.98,499,2,2,0,45.8
TXN000134,2026-08-18 08:03:00,CUST0265,Consumer,Cash-Out,106.19,GHS,ApexMoney,Mobile App,Greater Accra,MER074,RCP0215,DEV0017,SUCCESS,,199.86,93.67,1612,4,0,3,68.5
TXN000135,2026-08-25 15:24:00,CUST0125,Consumer,Bill Payment,30.17,GHS,ApexMoney,POS,Eastern,,RCP0196,DEV0298,SUCCESS,,358.08,327.91,945,1,0,1,27.9
TXN000136,2026-08-10 10:08:00,CUST0161,Consumer,Merchant Payment,146.47,GHS,ApexMoney,POS,Greater Accra,MER070,RCP0135,DEV0286,SUCCESS,,2587.38,2440.91,1676,5,1,3,99.0
TXN000137,2026-08-19 16:30:00,CUST0050,Consumer,Merchant Payment,81.36,GHS,MobiLink,Web,Ashanti,MER060,RCP0020,DEV0060,FAILED,Network Timeout,991.41,991.41,736,4,1,0,61.5
TXN000138,2026-08-01 22:55:00,CUST0187,Consumer,Bill Payment,54.04,GHS,ApexMoney,Mobile App,Central,,RCP0071,DEV0408,SUCCESS,,447.51,393.47,1925,1,2,2,67.7
TXN000139,2026-08-11 18:32:00,CUST0055,Consumer,P2P Transfer,63.41,GHS,ApexMoney,POS,Greater Accra,,RCP0150,DEV0182,SUCCESS,,5427.35,5363.94,825,4,2,3,92.6
TXN000140,2026-08-14 12:55:00,CUST0082,Consumer,Cash-Out,45.3,GHS,KasaPay,Mobile App,Greater Accra,MER035,RCP0100,DEV0440,SUCCESS,,248.05,202.75,1744,3,0,1,48.0
TXN000141,2026-08-31 11:09:00,CUST0217,Microbusiness,Cash-Out,173.39,GHS,ApexMoney,Mobile App,Greater Accra,MER078,RCP0119,DEV0052,REVERSED,Settlement Failure,1180.76,1180.76,1831,5,0,0,59.2
TXN000142,2026-08-07 15:39:00,CUST0016,Consumer,P2P Transfer,24.4,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0079,DEV0293,FAILED,Validation Error,156.1,156.1,958,2,1,1,47.0
TXN000143,2026-08-09 13:45:00,CUST0099,Consumer,Merchant Payment,35.01,GHS,ApexMoney,API,Ashanti,MER003,RCP0003,DEV0059,SUCCESS,,410.37,375.36,1472,15,2,2,86.5
TXN000144,2026-08-13 15:56:00,CUST0179,Microbusiness,P2P Transfer,61.59,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0121,DEV0428,SUCCESS,,179.32,117.73,274,5,1,2,79.0
TXN000145,2026-08-31 18:32:00,CUST0040,Microbusiness,P2P Transfer,321.08,GHS,KasaPay,Web,Greater Accra,,RCP0116,DEV0274,SUCCESS,,597.62,276.54,1099,2,2,1,57.3
TXN000146,2026-08-27 10:55:00,CUST0089,Consumer,Merchant Payment,199.56,GHS,SwiftCash,USSD,Bono,MER006,RCP0203,DEV0035,SUCCESS,,513.87,314.31,830,3,0,3,66.3
TXN000147,2026-08-02 01:48:00,CUST0104,Consumer,P2P Transfer,20.19,GHS,SwiftCash,POS,Volta,,RCP0030,DEV0097,SUCCESS,,391.21,371.02,2100,4,2,2,80.1
TXN000148,2026-08-08 06:03:00,CUST0200,Consumer,Bank Transfer,256.89,GHS,ApexMoney,POS,Greater Accra,,RCP0126,DEV0162,SUCCESS,,1117.72,860.83,2055,2,0,2,50.7
TXN000149,2026-08-26 11:19:00,CUST0294,Consumer,Bank Transfer,256.47,GHS,MobiLink,Web,Greater Accra,,RCP0222,DEV0007,SUCCESS,,322.04,65.57,1726,5,2,3,99.0
TXN000150,2026-08-02 19:22:00,CUST0251,Microbusiness,Bank Transfer,30.03,GHS,SwiftCash,Mobile App,Ashanti,,RCP0070,DEV0004,SUCCESS,,629.63,599.6,2088,1,2,3,68.9
TXN000151,2026-08-27 12:37:00,CUST0057,Consumer,P2P Transfer,9.55,GHS,SwiftCash,Mobile App,Western,,RCP0082,DEV0417,SUCCESS,,911.8,902.25,2147,2,0,1,35.0
TXN000152,2026-08-09 17:20:00,CUST0006,Consumer,P2P Transfer,76.6,GHS,SwiftCash,USSD,Western,,RCP0023,DEV0442,SUCCESS,,162.0,85.4,1692,3,0,1,48.6
TXN000153,2026-08-29 10:43:00,CUST0016,Consumer,P2P Transfer,211.47,GHS,KasaPay,Mobile App,Greater Accra,,RCP0149,DEV0007,SUCCESS,,281.09,69.62,1312,3,1,2,67.79276472356375
TXN000154,2026-08-10 02:26:00,CUST0179,Consumer,P2P Transfer,315.0,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0222,DEV0407,SUCCESS,,513.06,198.06,461,1,2,2,61.3
TXN000155,2026-08-14 11:07:00,CUST0047,Consumer,Bill Payment,38.85,GHS,KasaPay,Mobile App,Ashanti,,RCP0125,DEV0295,SUCCESS,,790.46,751.61,1796,5,0,1,70.6
TXN000156,2026-08-21 12:27:00,CUST0070,Consumer,Merchant Payment,361.11,GHS,ApexMoney,Mobile App,Northern,MER046,RCP0109,DEV0013,FAILED,Validation Error,1430.71,1430.71,439,2,0,2,41.5
TXN000157,2026-08-04 21:57:00,CUST0255,Consumer,P2P Transfer,12.26,GHS,KasaPay,Mobile App,Northern,,RCP0195,DEV0322,SUCCESS,,419.09,406.83,419,1,2,2,74.0
TXN000158,2026-08-18 06:25:00,CUST0263,Microbusiness,Bank Transfer,59.57,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0115,DEV0009,SUCCESS,,388.64,329.07,1937,3,2,3,85.6
TXN000159,2026-08-16 15:43:00,CUST0252,Microbusiness,Merchant Payment,57.13,GHS,ApexMoney,Web,Eastern,MER062,RCP0104,DEV0368,SUCCESS,,256.1,198.97,265,5,0,1,66.5
TXN000160,2026-08-25 07:13:00,CUST0077,SME,P2P Transfer,216.91,GHS,MobiLink,Mobile App,Greater Accra,,RCP0198,DEV0166,SUCCESS,,631.11,414.2,325,1,2,3,65.5
TXN000161,2026-08-31 21:06:00,CUST0186,Microbusiness,P2P Transfer,245.56,GHS,SwiftCash,API,Central,,RCP0074,DEV0007,SUCCESS,,394.32,148.76,1131,3,2,0,65.9
TXN000162,2026-08-21 14:14:00,CUST0184,SME,Cash-In,183.29,GHS,KasaPay,API,Volta,MER016,RCP0221,DEV0117,SUCCESS,,401.21,584.5,1291,5,2,3,99.0
TXN000163,2026-08-13 16:26:00,CUST0056,SME,Bank Transfer,25.84,GHS,KasaPay,Mobile App,Ashanti,,RCP0070,DEV0308,SUCCESS,,459.24,433.4,114,5,0,0,52.6
TXN000164,2026-08-13 14:21:00,CUST0167,Consumer,P2P Transfer,169.56,GHS,KasaPay,POS,Greater Accra,,RCP0133,DEV0382,SUCCESS,,745.25,575.69,841,1,2,3,66.5
TXN000165,2026-08-13 22:57:00,CUST0158,Consumer,Bank Transfer,125.55,GHS,MobiLink,USSD,Eastern,,RCP0065,DEV0257,SUCCESS,,322.85,197.3,507,4,0,0,45.4
TXN000166,2026-08-26 05:37:00,CUST0099,Consumer,Bank Transfer,19.68,GHS,SwiftCash,POS,Ashanti,,RCP0003,DEV0073,SUCCESS,,276.13,256.45,674,11,0,3,82.5
TXN000167,2026-08-10 22:59:00,CUST0226,Consumer,Bank Transfer,14.06,GHS,KasaPay,Mobile App,Western,,RCP0113,DEV0406,SUCCESS,,681.16,667.1,410,4,0,3,75.0
TXN000168,2026-08-06 04:13:00,CUST0204,Microbusiness,P2P Transfer,196.82,GHS,KasaPay,Mobile App,Ashanti,,RCP0062,DEV0356,FAILED,Insufficient Funds,50.94,50.94,1495,4,1,3,83.8
TXN000169,2026-08-11 08:42:00,CUST0160,Consumer,P2P Transfer,69.89,GHS,KasaPay,Mobile App,Northern,,RCP0193,DEV0185,FAILED,Network Timeout,313.33,313.33,1048,4,2,3,89.7
TXN000170,2026-08-01 16:53:00,CUST0218,Microbusiness,Bank Transfer,27.32,GHS,SwiftCash,USSD,Greater Accra,,RCP0243,DEV0250,SUCCESS,,207.79,180.47,2111,3,0,1,43.4
TXN000171,2026-08-04 06:58:00,CUST0229,Microbusiness,Merchant Payment,68.24,GHS,MobiLink,API,Greater Accra,MER023,RCP0008,DEV0434,SUCCESS,,1214.93,1146.69,33,1,0,0,20.2
TXN000172,2026-08-03 18:59:00,CUST0171,Consumer,Cash-In,110.99,GHS,KasaPay,POS,Greater Accra,MER055,RCP0148,DEV0170,SUCCESS,,354.0,464.99,1714,4,0,3,76.8
TXN000173,2026-08-24 22:02:00,CUST0081,Consumer,Cash-Out,75.91,GHS,KasaPay,POS,Greater Accra,MER024,RCP0187,DEV0012,SUCCESS,,323.59,247.68,2002,4,0,2,69.0
TXN000174,2026-08-23 09:26:00,CUST0228,Consumer,P2P Transfer,21.78,GHS,KasaPay,API,Greater Accra,,RCP0187,DEV0066,SUCCESS,,475.1,453.32,1077,5,2,3,99.0
TXN000175,2026-08-22 14:23:00,CUST0216,Consumer,Bank Transfer,8796.78,GHS,KasaPay,POS,Eastern,,RCP0058,DEV0271,FAILED,Insufficient Funds,315.28,315.28,1543,5,0,2,90.67971476297902
TXN000176,2026-08-15 07:38:00,CUST0296,Consumer,Bill Payment,191.25,GHS,MobiLink,Mobile App,Greater Accra,,RCP0030,DEV0449,SUCCESS,,364.31,173.06,977,2,0,2,51.3
TXN000177,2026-08-23 05:29:00,CUST0045,Consumer,Cash-Out,61.25,GHS,SwiftCash,Web,Greater Accra,MER008,RCP0134,DEV0333,SUCCESS,,529.98,468.73,1315,5,0,1,63.0
TXN000178,2026-08-05 23:59:00,CUST0126,Consumer,Merchant Payment,63.38,GHS,KasaPay,Mobile App,Greater Accra,MER033,RCP0165,DEV0279,SUCCESS,,359.05,295.67,1998,1,0,1,21.5
TXN000179,2026-08-28 22:03:00,CUST0278,Consumer,Bank Transfer,110.56,GHS,KasaPay,Mobile App,Greater Accra,,RCP0075,DEV0146,FAILED,Recipient Unavailable,357.13,357.13,1173,5,2,1,82.7
TXN000180,2026-08-16 12:46:00,CUST0155,Consumer,Cash-In,31.18,GHS,KasaPay,USSD,Northern,MER059,RCP0096,DEV0198,SUCCESS,,230.99,262.17,1278,1,0,2,38.7
TXN000181,2026-08-30 01:54:00,CUST0283,Consumer,Cash-Out,107.15,GHS,ApexMoney,API,Volta,MER039,RCP0138,DEV0018,SUCCESS,,207.4,100.25,2170,4,1,2,68.8
TXN000182,2026-08-05 17:19:00,CUST0004,Consumer,Bank Transfer,26.28,GHS,KasaPay,Mobile App,Greater Accra,,RCP0117,DEV0168,SUCCESS,,515.68,489.4,1100,4,1,0,53.6
TXN000183,2026-08-16 10:00:00,CUST0011,SME,Cash-Out,76.71,GHS,SwiftCash,USSD,Central,MER018,RCP0126,DEV0281,SUCCESS,,620.14,543.43,393,4,0,0,47.8
TXN000184,2026-08-22 14:03:00,CUST0239,Consumer,P2P Transfer,30.17,GHS,SwiftCash,Mobile App,Central,,RCP0177,DEV0408,SUCCESS,,168.83,138.66,1506,5,1,0,58.2
TXN000185,2026-08-16 08:44:00,CUST0108,SME,P2P Transfer,31.49,GHS,ApexMoney,Mobile App,Bono,,RCP0255,DEV0416,SUCCESS,,871.27,839.78,1528,3,0,2,52.7
TXN000186,2026-08-14 19:56:00,CUST0157,Consumer,P2P Transfer,329.92,GHS,SwiftCash,Mobile App,Ashanti,,RCP0207,DEV0370,SUCCESS,,873.96,544.04,533,1,1,2,60.3
TXN000187,2026-08-06 03:39:00,CUST0129,Consumer,Merchant Payment,85.66,GHS,SwiftCash,POS,Greater Accra,MER074,RCP0003,DEV0010,SUCCESS,,1023.53,937.87,1607,4,0,0,37.4
TXN000188,2026-08-12 19:28:00,CUST0123,SME,Merchant Payment,97.15,GHS,ApexMoney,Web,Ashanti,MER029,RCP0091,DEV0366,SUCCESS,,617.03,519.88,154,2,1,2,57.9
TXN000189,2026-08-08 09:38:00,CUST0282,Microbusiness,Cash-In,14.74,GHS,SwiftCash,Mobile App,Northern,MER045,RCP0003,DEV0099,SUCCESS,,794.58,809.32,714,4,1,0,50.0
TXN000190,2026-08-10 08:19:00,CUST0029,Consumer,Merchant Payment,49.04,GHS,KasaPay,Mobile App,Central,MER067,RCP0227,DEV0278,SUCCESS,,2537.08,2488.04,1883,2,1,3,63.5
TXN000191,2026-08-22 04:40:00,CUST0232,Microbusiness,Bank Transfer,120.55,GHS,SwiftCash,Mobile App,Ashanti,,RCP0167,DEV0426,SUCCESS,,393.02,272.47,1364,1,0,2,39.8
TXN000192,2026-08-20 12:55:00,CUST0267,Consumer,Bank Transfer,96.06,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0057,DEV0400,SUCCESS,,224.92,128.86,1341,4,2,2,79.1
TXN000193,2026-08-19 19:45:00,CUST0198,Microbusiness,P2P Transfer,13.05,GHS,ApexMoney,USSD,Central,,RCP0218,DEV0299,SUCCESS,,155.94,142.89,1371,1,0,2,44.4
TXN000194,2026-08-12 05:11:00,CUST0119,Consumer,Cash-Out,97.13,GHS,KasaPay,POS,Northern,MER051,RCP0146,DEV0135,SUCCESS,,1838.59,1741.46,375,2,0,1,48.1
TXN000195,2026-08-30 18:00:00,CUST0049,Microbusiness,Cash-Out,111.23,GHS,ApexMoney,USSD,Ashanti,MER060,RCP0014,DEV0235,PENDING,Awaiting Confirmation,1856.76,1856.76,2115,4,0,3,79.1
TXN000196,2026-08-03 17:12:00,CUST0205,SME,Cash-In,242.55,GHS,KasaPay,Mobile App,Eastern,MER012,RCP0040,DEV0317,SUCCESS,,246.3,488.85,666,5,2,2,99.0
TXN000197,2026-08-11 14:53:00,CUST0141,Microbusiness,P2P Transfer,46.67,GHS,SwiftCash,USSD,Ashanti,,RCP0210,DEV0232,SUCCESS,,285.58,238.91,1733,2,0,0,22.7
TXN000198,2026-08-04 15:47:00,CUST0045,Microbusiness,Bank Transfer,12.11,GHS,ApexMoney,Mobile App,Ashanti,,RCP0075,DEV0183,SUCCESS,,386.45,374.34,2178,2,1,3,66.5
TXN000199,2026-08-11 12:10:00,CUST0108,Consumer,Bill Payment,34.91,GHS,KasaPay,Mobile App,Ashanti,,RCP0136,DEV0182,SUCCESS,,1234.22,1199.31,541,2,2,2,71.8
TXN000200,2026-08-30 19:39:00,CUST0289,Consumer,Cash-Out,32.06,GHS,MobiLink,API,Western,MER005,RCP0232,DEV0270,SUCCESS,,187.64,155.58,1401,3,0,1,53.2
TXN000201,2026-08-12 08:30:00,CUST0080,Consumer,Bank Transfer,152.35,GHS,KasaPay,POS,Bono,,RCP0075,DEV0017,FAILED,Insufficient Funds,112.73,112.73,107,1,0,3,60.5
TXN000202,2026-08-29 03:59:00,CUST0054,Microbusiness,Bill Payment,8.09,GHS,KasaPay,Web,Ashanti,,RCP0003,DEV0450,SUCCESS,,2503.98,2495.89,1404,3,0,0,45.4
TXN000203,2026-08-16 08:19:00,CUST0205,Consumer,Merchant Payment,55.64,GHS,KasaPay,Web,Ashanti,MER033,RCP0022,DEV0046,FAILED,Network Timeout,622.83,622.83,978,5,2,2,98.4
TXN000204,2026-08-22 16:34:00,CUST0060,Consumer,Cash-In,273.67,GHS,ApexMoney,USSD,Ashanti,MER071,RCP0238,DEV0444,SUCCESS,,692.85,966.52,172,1,2,2,76.8
TXN000205,2026-08-15 04:19:00,CUST0276,Microbusiness,Merchant Payment,81.95,GHS,ApexMoney,Web,Greater Accra,MER059,RCP0156,DEV0016,SUCCESS,,422.49,340.54,1483,5,1,3,92.6
TXN000206,2026-08-09 05:48:00,CUST0258,Consumer,Bill Payment,174.49,GHS,SwiftCash,USSD,Greater Accra,,RCP0086,DEV0231,SUCCESS,,698.78,524.29,2132,3,2,2,75.3
TXN000207,2026-08-24 16:35:00,CUST0296,Microbusiness,P2P Transfer,20.18,GHS,KasaPay,Mobile App,Greater Accra,,RCP0021,DEV0188,SUCCESS,,158.28,138.1,196,4,2,3,95.1
TXN000208,2026-08-31 01:04:00,CUST0274,Microbusiness,Merchant Payment,20.87,GHS,ApexMoney,Mobile App,Ashanti,MER016,RCP0181,DEV0259,SUCCESS,,262.25,241.38,1965,4,0,1,50.5
TXN000209,2026-08-09 04:03:00,CUST0074,Consumer,Bank Transfer,276.35,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0011,DEV0196,SUCCESS,,533.18,256.83,1858,5,0,3,82.4
TXN000210,2026-08-25 03:23:00,CUST0064,Consumer,P2P Transfer,88.77,GHS,MobiLink,Mobile App,Ashanti,,RCP0024,DEV0404,SUCCESS,,89.73,0.96,1211,4,0,0,36.6
TXN000211,2026-08-09 02:17:00,CUST0103,Microbusiness,Bank Transfer,88.92,GHS,ApexMoney,Mobile App,Western,,RCP0154,DEV0008,SUCCESS,,392.73,303.81,1984,5,2,3,98.8
TXN000212,2026-08-23 05:21:00,CUST0141,Consumer,Merchant Payment,31.49,GHS,SwiftCash,POS,Greater Accra,MER064,RCP0167,DEV0444,SUCCESS,,374.98,343.49,691,2,2,3,77.3
TXN000213,2026-08-25 11:01:00,CUST0264,SME,Bill Payment,88.74,GHS,KasaPay,POS,Eastern,,RCP0148,DEV0311,SUCCESS,,392.68,303.94,1588,2,2,2,74.7
TXN000214,2026-08-14 22:19:00,CUST0221,Consumer,Bank Transfer,30.75,GHS,KasaPay,USSD,Northern,,RCP0236,DEV0351,SUCCESS,,325.93,295.18,1540,4,1,0,63.7
TXN000215,2026-08-23 20:16:00,CUST0194,Consumer,Merchant Payment,223.37,GHS,ApexMoney,Mobile App,Eastern,MER067,RCP0070,DEV0007,SUCCESS,,233.48,10.11,1283,1,2,1,73.05074146907896
TXN000216,2026-08-09 10:32:00,CUST0264,Consumer,Bank Transfer,827.7,GHS,ApexMoney,POS,Greater Accra,,RCP0144,DEV0030,FAILED,Insufficient Funds,125.65,125.65,1835,1,2,0,55.5
TXN000217,2026-08-03 10:57:00,CUST0194,Microbusiness,Merchant Payment,122.9,GHS,KasaPay,Mobile App,Ashanti,MER034,RCP0080,DEV0179,SUCCESS,,549.25,426.35,1929,2,2,3,78.9
TXN000218,2026-08-03 23:42:00,CUST0114,Consumer,Cash-In,47.48,GHS,SwiftCash,Mobile App,Eastern,MER072,RCP0094,DEV0146,SUCCESS,,393.43,440.91,1732,2,2,1,61.4
TXN000219,2026-08-14 20:35:00,CUST0124,Microbusiness,Cash-Out,9.45,GHS,ApexMoney,Mobile App,Ashanti,MER002,RCP0040,DEV0353,FAILED,Insufficient Funds,175.66,175.66,1300,1,0,3,40.3
TXN000220,2026-08-28 23:32:00,CUST0156,SME,Bank Transfer,19.46,GHS,KasaPay,Mobile App,Greater Accra,,RCP0206,DEV0404,SUCCESS,,516.41,496.95,2149,4,2,3,90.3
TXN000221,2026-08-04 22:55:00,CUST0027,Consumer,P2P Transfer,305.4,GHS,KasaPay,Mobile App,Ashanti,,RCP0183,DEV0193,SUCCESS,,394.96,89.56,1228,3,2,0,65.3
TXN000222,2026-08-15 03:05:00,CUST0223,Consumer,P2P Transfer,33.96,GHS,ApexMoney,Web,Ashanti,,RCP0185,DEV0346,PENDING,Awaiting Confirmation,348.71,348.71,1406,2,0,3,59.0
TXN000223,2026-08-22 19:47:00,CUST0196,Consumer,Cash-Out,59.43,GHS,KasaPay,POS,Greater Accra,MER057,RCP0037,DEV0027,REVERSED,Duplicate Transaction,97.74,97.74,427,2,2,1,60.6
TXN000224,2026-08-07 06:33:00,CUST0220,Microbusiness,Cash-In,142.17,GHS,ApexMoney,POS,Eastern,MER073,RCP0031,DEV0335,SUCCESS,,822.28,964.45,716,5,1,0,66.4
TXN000225,2026-08-23 08:52:00,CUST0161,Consumer,Merchant Payment,287.13,GHS,KasaPay,Mobile App,Greater Accra,MER040,RCP0203,DEV0045,FAILED,Insufficient Funds,195.43,195.43,1991,5,0,1,55.3
TXN000226,2026-08-10 11:37:00,CUST0235,Microbusiness,P2P Transfer,68.74,GHS,ApexMoney,POS,Greater Accra,,RCP0173,DEV0301,SUCCESS,,516.69,447.95,1102,1,2,2,60.4
TXN000227,2026-08-26 01:38:00,CUST0285,Microbusiness,Merchant Payment,57.74,GHS,KasaPay,POS,Western,MER035,RCP0008,DEV0172,REVERSED,Settlement Failure,268.75,268.75,1132,4,0,3,82.4
TXN000228,2026-08-18 22:56:00,CUST0171,Consumer,Bank Transfer,86.56,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0173,DEV0187,SUCCESS,,368.14,281.58,1798,2,1,2,65.5
TXN000229,2026-08-17 22:53:00,CUST0134,Consumer,P2P Transfer,47.78,GHS,KasaPay,USSD,Eastern,,RCP0254,DEV0125,SUCCESS,,1169.37,1121.59,727,2,2,0,50.2
TXN000230,2026-08-06 11:31:00,CUST0032,SME,Merchant Payment,50.01,GHS,KasaPay,USSD,Ashanti,MER045,RCP0195,DEV0182,SUCCESS,,734.15,684.14,594,3,0,1,57.4
TXN000231,2026-08-15 08:37:00,CUST0234,Microbusiness,Bill Payment,115.6,GHS,MobiLink,USSD,Greater Accra,,RCP0072,DEV0394,REVERSED,Network Timeout,1150.01,1150.01,34,5,0,1,56.4
TXN000232,2026-08-27 13:19:00,CUST0272,Microbusiness,P2P Transfer,95.34,GHS,KasaPay,Mobile App,Volta,,RCP0082,DEV0365,SUCCESS,,631.31,535.97,520,3,2,2,71.2
TXN000233,2026-08-01 14:31:00,CUST0210,Consumer,Cash-Out,498.63,GHS,SwiftCash,USSD,Ashanti,MER070,RCP0195,DEV0154,SUCCESS,,663.22,164.59,1133,5,2,2,99.0
TXN000234,2026-08-24 12:20:00,CUST0260,Consumer,P2P Transfer,118.28,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0104,DEV0133,SUCCESS,,129.56,11.28,1598,5,1,0,68.5
TXN000235,2026-08-16 06:36:00,CUST0259,Consumer,Bank Transfer,216.69,GHS,KasaPay,Mobile App,Northern,,RCP0191,DEV0230,SUCCESS,,388.33,171.64,734,4,1,0,55.3
TXN000236,2026-08-23 07:16:00,CUST0240,SME,Cash-Out,32.77,GHS,ApexMoney,Mobile App,Central,MER061,RCP0249,DEV0309,SUCCESS,,416.26,383.49,986,4,2,0,66.7
TXN000237,2026-08-21 13:29:00,CUST0151,Consumer,Bank Transfer,127.28,GHS,KasaPay,API,Central,,RCP0106,DEV0083,SUCCESS,,1233.67,1106.39,499,4,2,3,89.2
TXN000238,2026-08-14 09:28:00,CUST0030,Microbusiness,P2P Transfer,44.06,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0149,DEV0327,SUCCESS,,337.08,293.02,1799,2,2,2,70.7
TXN000239,2026-08-10 13:38:00,CUST0001,Consumer,Cash-In,113.99,GHS,SwiftCash,Mobile App,Greater Accra,MER025,RCP0127,DEV0427,SUCCESS,,601.03,715.02,1161,5,0,1,65.2
TXN000240,2026-08-20 10:43:00,CUST0099,Microbusiness,Bank Transfer,146.24,GHS,KasaPay,Mobile App,Eastern,,RCP0003,DEV0381,SUCCESS,,583.66,437.42,328,17,1,3,83.8
TXN000241,2026-08-05 08:19:00,CUST0130,Consumer,P2P Transfer,84.98,GHS,SwiftCash,Web,Greater Accra,,RCP0020,DEV0247,SUCCESS,,1174.1,1089.12,1346,4,2,0,60.0
TXN000242,2026-08-19 02:34:00,CUST0224,Microbusiness,P2P Transfer,630.32,GHS,ApexMoney,USSD,Greater Accra,,RCP0256,DEV0144,FAILED,Insufficient Funds,445.72,445.72,748,4,0,0,48.6
TXN000243,2026-08-03 22:27:00,CUST0137,Consumer,P2P Transfer,274.18,GHS,ApexMoney,Web,Western,,RCP0141,DEV0146,SUCCESS,,916.75,642.57,1905,5,1,1,70.8
TXN000244,2026-08-21 03:29:00,CUST0007,Microbusiness,Bill Payment,221.55,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0060,DEV0334,REVERSED,Duplicate Transaction,137.19,137.19,600,1,0,0,17.1
TXN000245,2026-08-20 11:47:00,CUST0064,Consumer,Cash-Out,155.97,GHS,ApexMoney,Mobile App,Greater Accra,MER022,RCP0149,DEV0205,FAILED,Insufficient Funds,146.86,146.86,1904,1,2,3,77.6
TXN000246,2026-08-03 14:49:00,CUST0294,Consumer,Cash-In,364.62,GHS,ApexMoney,USSD,Greater Accra,MER017,RCP0104,DEV0048,REVERSED,Network Timeout,88.9,88.9,1539,5,2,3,99.0
TXN000247,2026-08-24 11:34:00,CUST0297,Consumer,Cash-Out,24.01,GHS,MobiLink,Mobile App,Ashanti,MER072,RCP0213,DEV0305,SUCCESS,,888.46,864.45,310,3,0,2,68.7
TXN000248,2026-08-13 21:21:00,CUST0114,Consumer,Cash-In,11751.48,GHS,MobiLink,POS,Eastern,MER033,RCP0197,DEV0063,SUCCESS,,816.68,1077.74,1674,4,1,3,90.06061267389438
TXN000249,2026-08-25 09:26:00,CUST0242,Consumer,Merchant Payment,35.07,GHS,KasaPay,Web,Northern,MER021,RCP0099,DEV0445,SUCCESS,,965.48,930.41,1589,3,0,1,46.4
TXN000250,2026-08-02 06:57:00,CUST0216,Consumer,Merchant Payment,50.42,GHS,KasaPay,USSD,Greater Accra,MER051,RCP0185,DEV0188,SUCCESS,,296.48,246.06,1011,3,2,0,58.6
TXN000251,2026-08-06 13:30:00,CUST0280,Consumer,Cash-In,131.26,GHS,SwiftCash,API,Greater Accra,MER044,RCP0009,DEV0154,SUCCESS,,322.9,454.16,366,1,0,1,34.4
TXN000252,2026-08-16 07:31:00,CUST0267,Consumer,P2P Transfer,232.35,GHS,ApexMoney,USSD,Ashanti,,RCP0251,DEV0025,SUCCESS,,449.99,217.64,1059,2,1,0,38.5
TXN000253,2026-08-06 20:02:00,CUST0189,Consumer,Bank Transfer,30.55,GHS,KasaPay,Mobile App,Ashanti,,RCP0133,DEV0076,SUCCESS,,1455.02,1424.47,1344,1,0,3,57.9
TXN000254,2026-08-11 05:25:00,CUST0119,Microbusiness,Bank Transfer,52.69,GHS,KasaPay,USSD,Ashanti,,RCP0170,DEV0427,SUCCESS,,1755.26,1702.57,303,3,0,2,44.8
TXN000255,2026-08-21 11:29:00,CUST0188,Consumer,Merchant Payment,88.49,GHS,MobiLink,Mobile App,Volta,MER016,RCP0168,DEV0242,SUCCESS,,893.69,805.2,760,1,2,3,68.2
TXN000256,2026-08-05 11:31:00,CUST0096,Consumer,Cash-In,69.52,GHS,MobiLink,POS,Ashanti,MER067,RCP0082,DEV0406,SUCCESS,,631.61,701.13,1548,5,1,1,78.8
TXN000257,2026-08-22 00:12:00,CUST0105,Microbusiness,P2P Transfer,10017.81,GHS,SwiftCash,Mobile App,Ashanti,,RCP0179,DEV0431,SUCCESS,,1341.49,1173.16,1223,2,0,2,68.75192197512446
